,_,Model,Corpus,Alpha,Beta,Number of Topics,Top Words,CV Score,C_UCI Score
1347,0,LDA,Compiled Data Challenges,symmetric,symmetric,2,"{'0': ['senior', 'think', 'cannot', 'time', 'want', 'like', 'actually', 'know', 'sometimes', 'phone'], '1': ['know', 'senior', 'thing', 'come', 'like', 'people', 'actually', 'think', 'sometimes', 'need']}",0.5700308832978732,-1.3215468459854738
1361,0,LDA,Compiled Data Challenges,symmetric,symmetric,26,"{'0': ['wheelchair', 'volunteer', 'come', 'think', 'something', 'want', 'sometimes', 'patient', 'like', 'able'], '1': ['like', 'passion', 'payment', 'think', 'right', 'people', 'sorry', 'know', 'simple', 'something'], '2': ['need', 'sometimes', 'centre', 'early', 'like', 'ambulance', 'activity', 'lesser', 'elderly', 'memory'], '3': ['people', 'senior', 'think', 'center', 'actually', 'retired', 'come', 'exercise', 'prefer', 'move'], '4': ['come', 'need', 'know', 'cannot', 'senior', 'thing', 'watch', 'actually', 'help', 'back'], '5': ['phone', 'thing', 'like', 'know', 'mean', 'topic', 'really', 'think', 'sometimes', 'even'], '6': ['senior', 'even', 'problem', 'like', 'sometimes', 'centre', 'actually', 'kind', 'challenging', 'staff'], '7': ['sometimes', 'know', 'people', 'speak', 'communicate', 'certain', 'senior', 'like', 'patient', 'trying'], '8': ['draw', 'whatsapp', 'song', 'icon', 'example', 'phone', 'step', 'smooth', 'cantonese', 'chinese'], '9': ['think', 'tell', 'patient', 'want', 'really', 'press', 'button', 'need', 'like', 'cannot'], '10': ['thing', 'outside', 'point', 'senior', 'scope', 'actually', 'know', 'view', 'social', 'time'], '11': ['time', 'come', 'think', 'know', 'covid', 'number', 'need', 'afraid', 'scam', 'session'], '12': ['thing', 'know', 'need', 'many', 'make', 'time', 'teach', 'want', 'senior', 'right'], '13': ['simple', 'press', 'patience', 'rather', 'call', 'even', 'senior', 'sometimes', 'clock', 'think'], '14': ['know', 'like', 'come', 'group', 'senior', 'think', 'people', 'need', 'want', 'exercise'], '15': ['issue', 'happy', 'volunteer', 'work', 'actually', 'pass', 'thing', 'really', 'smartphones', 'want'], '16': ['know', 'senior', 'centre', 'sometimes', 'think', 'time', 'challenge', 'people', 'call', 'quite'], '17': ['senior', 'fear', 'cannot', 'time', 'delete', 'teach', 'something', 'sometimes', 'phone', 'remember'], '18': ['phone', 'senior', 'actually', 'learn', 'teach', 'thing', 'correct', 'help', 'fear', 'want'], '19': ['right', 'find', 'must', 'alone', 'difficult', 'others', 'volunteer', 'time', 'help', 'know'], '20': ['actually', 'step', 'youtube', 'chinese', 'think', 'come', 'know', 'sometimes', 'find', 'show'], '21': ['happy', 'thing', 'nothing', 'mandarin', 'interest', 'volunteering', 'chinese', 'like', 'talk', 'help'], '22': ['learn', 'know', 'thing', 'think', 'people', 'tell', 'remember', 'actually', 'feel', 'better'], '23': ['step', 'make', 'going', 'forget', 'payment', 'cannot', 'back', 'teach', 'sure', 'really'], '24': ['know', 'actually', 'press', 'alarm', 'ring', 'call', 'house', 'answer', 'whenever', 'trouble'], '25': ['help', 'time', 'step', 'senior', 'family', 'bank', 'member', 'basically', 'sometimes', 'know']}",0.4567993705125713,-6.820818206506091
1350,0,LDA,Compiled Data Challenges,symmetric,0.9099999999999999,50,"{'0': ['issue', 'capability', 'level', 'instruction', 'training', 'everybody', 'english', 'want', 'look', 'certain'], '1': ['anyone', 'prefers', 'learning', 'session', 'group', 'like', 'prefer', 'le', 'stressful', 'would'], '2': ['happy', 'interest', 'volunteering', 'nothing', 'want', 'impossible', 'everybody', 'committed', 'interested', 'importance'], '3': ['fear', 'watch', 'senior', 'zoom', 'tutorial', 'button', 'decline', 'dare', 'many', 'help'], '4': ['need', 'show', 'actually', 'youtube', 'technology', 'going', 'easy', 'press', 'step', 'losing'], '5': ['tactile', 'folk', 'spoken', 'still', 'elderly', 'face', 'using', 'called', 'phone', 'think'], '6': ['fear', 'time', 'senior', 'something', 'delete', 'press', 'wrongly', 'sometimes', 'teach', 'many'], '7': ['sorry', 'camera', 'fast', 'cannot', 'picture', 'write', 'steal', 'time', 'flower', 'watching'], '8': ['phone', 'simple', 'gigantic', 'longer', 'skill', 'clock', 'smooth', 'built', 'switch', 'smartphones'], '9': ['watch', 'channel', 'senior', 'case', 'came', 'know', 'thing', 'like', 'course', 'want'], '10': ['learning', 'encompass', 'challenge', 'face', 'technology', 'senior', 'mean', 'able', 'work', 'complicated'], '11': ['correct', 'exactly', 'zero', 'speaker', 'draw', 'camera', 'vocabulary', 'phone', 'going', 'stunned'], '12': ['plant', 'someone', 'stole', 'flower', 'allow', 'receptive', 'little', 'change', 'senior', 'actually'], '13': ['smart', 'take', 'prepaid', 'data', 'mobile', 'much', 'smarter', 'embedded', 'taught', 'inside'], '14': ['thing', 'like', 'know', 'money', 'need', 'password', 'point', 'centre', 'tell', 'paynow'], '15': ['wifi', 'home', 'aunty', 'smartphone', 'illiterate', 'nowadays', 'everybody', 'point', 'know', 'like'], '16': ['press', 'class', 'line', 'student', 'face', 'problem', 'elderly', 'handling', 'handle', 'wheelchair'], '17': ['repeat', 'sometimes', 'difficult', 'side', 'bring', 'breathe', 'cheat', 'otherwise', 'nose', 'error'], '18': ['outside', 'scope', 'whatsapp', 'supposed', 'phone', 'example', 'icon', 'draw', 'step', 'course'], '19': ['grandchild', 'find', 'able', 'worked', 'challenge', 'cannot', 'well', 'tactile', 'huge', 'finger'], '20': ['press', 'patience', 'somebody', 'rather', 'tell', 'even', 'know', 'aiya', 'singpass', 'whatever'], '21': ['tried', 'need', 'clear', 'cautious', 'angry', 'talking', 'might', 'else', 'never', 'hahaha'], '22': ['know', 'senior', 'think', 'come', 'sometimes', 'actually', 'like', 'people', 'time', 'thing'], '23': ['cannot', 'packing', 'covid', 'pack', 'however', 'glove', 'using', 'sell', 'social', 'product'], '24': ['trying', 'accurate', 'translator', 'always', 'reversible', 'deteriorate', 'brain', 'wash', 'partner', 'mental'], '25': ['together', 'atm', 'robbed', 'possibility', 'high', 'cook', 'complicated', 'simplified', 'elderly', 'difficult'], '26': ['word', 'bombastic', 'happy', 'well', 'require', 'cheer', 'comfort', 'senior', 'family', 'stubborn'], '27': ['happy', 'really', 'pass', 'tailor', 'useful', 'learn', 'volunteer', 'pas', 'genuine', 'day'], '28': ['email', 'nomination', 'online', 'could', 'send', 'person', 'meant', 'renominate', 'physically', 'nominate'], '29': ['together', 'side', 'even', 'chinese', 'malay', 'indian', 'rest', 'part', 'sorry', 'telecom'], '30': ['money', 'getting', 'phone', 'tried', 'using', 'team', 'node', 'division', 'subsidised', 'household'], '31': ['learning', 'technology', 'fit', 'live', 'community', 'talk', 'entertain', 'regular', 'visit', 'coffeeshop'], '32': ['remember', 'find', 'cannot', 'information', 'cheap', 'labour', 'goal', 'ultimate', 'centre', 'everyday'], '33': ['activity', 'slower', 'prefer', 'early', 'active', 'volunteer', 'share', 'want', 'like', 'different'], '34': ['wheelchair', 'volunteer', 'patient', 'safe', 'elderly', 'push', 'actually', 'centre', 'hand', 'hold'], '35': ['wallet', 'bank', 'wrong', 'cash', 'becuase', 'instead', 'explain', 'kiasu', 'becomes', 'queueing'], '36': ['topic', 'daily', 'personal', 'conversation', 'familiar', 'course', 'simple', 'target', 'cold', 'attended'], '37': ['project', 'without', 'seems', 'result', 'worth', 'practice', 'nothing', 'encourage', 'difficult', 'like'], '38': ['step', 'make', 'forget', 'learn', 'cannot', 'really', 'chinese', 'back', 'next', 'many'], '39': ['afraid', 'scam', 'sense', 'pack', 'packing', 'day', 'alone', 'impatient', 'reaction', 'would'], '40': ['area', 'public', 'open', 'volunteer', 'centre', 'useful', 'tired', 'others', 'teaching', 'mind'], '41': ['others', 'model', 'credit', 'miss', 'waste', 'taking', 'click', 'fill', 'service', 'present'], '42': ['alarm', 'ambulance', 'ring', 'house', 'call', 'toilet', 'wire', 'pull', 'studio', 'apartment'], '43': ['family', 'mask', 'detect', 'trained', 'social', 'case', 'member', 'people', 'time', 'distancing'], '44': ['love', 'show', 'blast', 'basically', 'recorded', 'link', 'usually', 'click', 'best', 'lonely'], '45': ['convert', 'multiple', 'take', 'day', 'learn', 'staff', 'slowly', 'lady', 'mandarin', 'work'], '46': ['able', 'double', 'strength', 'number', 'program', 'might', 'feel', 'figure', 'clearly', 'year'], '47': ['really', 'technology', 'willing', 'impressive', 'piece', 'admit', 'everytime', 'telecom', 'frustrating', 'moving'], '48': ['lesser', 'memory', 'patience', 'tomorrow', 'grow', 'onwards', 'mode', 'differently', 'longer', 'sort'], '49': ['lose', 'might', 'help', 'experience', 'limited', 'formally', 'license', 'operation', 'upgraded', 'challenge']}",0.4558485824537884,-8.748728345243396
1330,0,LDA,Compiled Data Challenges,symmetric,0.9099999999999999,14,"{'0': ['wheelchair', 'volunteer', 'want', 'elderly', 'keep', 'exercise', 'able', 'share', 'group', 'active'], '1': ['sorry', 'learning', 'activity', 'early', 'prefer', 'need', 'tried', 'mean', 'slower', 'active'], '2': ['ambulance', 'take', 'already', 'sometimes', 'call', 'forget', 'government', 'week', 'smooth', 'medically'], '3': ['senior', 'think', 'help', 'people', 'thing', 'actually', 'know', 'like', 'come', 'right'], '4': ['know', 'actually', 'make', 'step', 'need', 'cannot', 'come', 'thing', 'back', 'find'], '5': ['like', 'problem', 'project', 'without', 'difficult', 'money', 'really', 'anyone', 'group', 'nothing'], '6': ['know', 'senior', 'sometimes', 'time', 'think', 'like', 'thing', 'come', 'need', 'people'], '7': ['hawker', 'holding', 'maybe', 'tedious', 'dementia', 'together', 'practise', 'time', 'cannot', 'youngster'], '8': ['phone', 'simple', 'senior', 'example', 'clock', 'gigantic', 'skill', 'longer', 'step', 'whatsapp'], '9': ['exactly', 'camera', 'speaker', 'draw', 'phone', 'going', 'prefer', 'hear', 'clearly', 'handphone'], '10': ['actually', 'alarm', 'ring', 'working', 'house', 'centre', 'trying', 'member', 'others', 'money'], '11': ['afraid', 'step', 'scam', 'trainer', 'camera', 'wasted', 'small', 'group', 'next', 'time'], '12': ['volunteer', 'personal', 'kaki', 'receptive', 'sense', 'double', 'strength', 'grew', 'bigger', 'friend'], '13': ['wallet', 'bank', 'even', 'le', 'mobile', 'prepaid', 'data', 'smart', 'together', 'cash']}",0.4647637571842432,-8.549628394461251
1298,0,LDA,Compiled Data Challenges,symmetric,0.61,4,"{'0': ['want', 'think', 'volunteer', 'know', 'actually', 'come', 'find', 'something', 'wheelchair', 'like'], '1': ['know', 'thing', 'come', 'actually', 'think', 'need', 'time', 'learn', 'teach', 'make'], '2': ['senior', 'sometimes', 'need', 'like', 'phone', 'call', 'time', 'learn', 'cannot', 'know'], '3': ['senior', 'know', 'think', 'people', 'sometimes', 'like', 'come', 'thing', 'help', 'actually']}",0.55069577806884,-1.989907145376728
1297,0,LDA,Compiled Data Challenges,symmetric,0.61,6,"{'0': ['want', 'like', 'think', 'volunteer', 'come', 'wheelchair', 'time', 'something', 'centre', 'elderly'], '1': ['know', 'thing', 'learn', 'think', 'need', 'time', 'come', 'teach', 'senior', 'tell'], '2': ['sometimes', 'senior', 'need', 'phone', 'fear', 'learn', 'press', 'time', 'teach', 'handphone'], '3': ['senior', 'know', 'thing', 'like', 'think', 'sometimes', 'people', 'help', 'actually', 'phone'], '4': ['know', 'actually', 'cannot', 'make', 'step', 'come', 'need', 'phone', 'back', 'thing'], '5': ['know', 'like', 'really', 'time', 'thing', 'press', 'difficult', 'step', 'next', 'already']}",0.4958957124556286,-4.200977373595806
1273,0,LDA,Compiled Data Challenges,symmetric,0.31,6,"{'0': ['want', 'volunteer', 'think', 'like', 'come', 'wheelchair', 'time', 'something', 'happy', 'able'], '1': ['know', 'thing', 'think', 'learn', 'need', 'time', 'come', 'teach', 'like', 'senior'], '2': ['senior', 'sometimes', 'need', 'learn', 'phone', 'fear', 'like', 'teach', 'time', 'cannot'], '3': ['senior', 'know', 'think', 'people', 'sometimes', 'like', 'help', 'thing', 'actually', 'come'], '4': ['know', 'actually', 'make', 'cannot', 'step', 'come', 'phone', 'need', 'back', 'think'], '5': ['know', 'like', 'thing', 'really', 'time', 'press', 'difficult', 'phone', 'step', 'senior']}",0.5208984508941252,-3.2951482383049533
1273,0,LDA,Compiled Data Challenges,symmetric,0.31,6,"{'0': ['want', 'volunteer', 'think', 'like', 'come', 'wheelchair', 'time', 'something', 'happy', 'able'], '1': ['know', 'thing', 'think', 'learn', 'need', 'time', 'come', 'teach', 'like', 'senior'], '2': ['senior', 'sometimes', 'need', 'learn', 'phone', 'fear', 'like', 'teach', 'time', 'cannot'], '3': ['senior', 'know', 'think', 'people', 'sometimes', 'like', 'help', 'thing', 'actually', 'come'], '4': ['know', 'actually', 'make', 'cannot', 'step', 'come', 'phone', 'need', 'back', 'think'], '5': ['know', 'like', 'thing', 'really', 'time', 'press', 'difficult', 'phone', 'step', 'senior']}",0.5208984508941252,-3.2951482383049533
1251,0,LDA,Compiled Data Challenges,symmetric,0.01,8,"{'0': ['think', 'want', 'wheelchair', 'come', 'need', 'like', 'patient', 'keep', 'actually', 'volunteer'], '1': ['know', 'thing', 'press', 'need', 'wrong', 'teach', 'senior', 'activity', 'come', 'talking'], '2': ['senior', 'need', 'sometimes', 'like', 'phone', 'call', 'centre', 'simple', 'know', 'think'], '3': ['senior', 'people', 'know', 'help', 'like', 'thing', 'think', 'actually', 'come', 'sometimes'], '4': ['actually', 'make', 'know', 'cannot', 'step', 'need', 'come', 'back', 'learn', 'phone'], '5': ['thing', 'like', 'know', 'phone', 'really', 'need', 'money', 'difficult', 'senior', 'nothing'], '6': ['senior', 'time', 'know', 'come', 'think', 'people', 'sometimes', 'learn', 'number', 'centre'], '7': ['know', 'thing', 'sometimes', 'time', 'like', 'senior', 'back', 'correct', 'many', 'point']}",0.4543440930649371,-4.9088453311196805
1261,0,LDA,Compiled Data Challenges,symmetric,0.01,26,"{'0': ['wheelchair', 'volunteer', 'think', 'sometimes', 'come', 'want', 'something', 'patient', 'like', 'centre'], '1': ['like', 'something', 'passion', 'payment', 'think', 'know', 'need', 'right', 'people', 'sorry'], '2': ['need', 'sometimes', 'centre', 'like', 'ambulance', 'activity', 'early', 'memory', 'elderly', 'lesser'], '3': ['senior', 'people', 'center', 'actually', 'think', 'exercise', 'prefer', 'come', 'move', 'one'], '4': ['come', 'need', 'know', 'senior', 'cannot', 'thing', 'watch', 'actually', 'help', 'back'], '5': ['phone', 'thing', 'know', 'like', 'mean', 'topic', 'really', 'think', 'sometimes', 'even'], '6': ['senior', 'like', 'even', 'problem', 'actually', 'kind', 'centre', 'challenging', 'staff', 'sometimes'], '7': ['sometimes', 'know', 'people', 'certain', 'speak', 'communicate', 'together', 'senior', 'like', 'patient'], '8': ['draw', 'whatsapp', 'song', 'icon', 'example', 'phone', 'step', 'smooth', 'cantonese', 'chinese'], '9': ['think', 'tell', 'need', 'patient', 'want', 'tried', 'really', 'button', 'press', 'cannot'], '10': ['thing', 'outside', 'point', 'senior', 'scope', 'actually', 'think', 'know', 'view', 'social'], '11': ['time', 'come', 'think', 'friend', 'know', 'covid', 'number', 'need', 'afraid', 'scam'], '12': ['thing', 'know', 'make', 'need', 'many', 'time', 'want', 'nobody', 'teach', 'like'], '13': ['simple', 'press', 'senior', 'phone', 'patience', 'clock', 'longer', 'gigantic', 'skill', 'rather'], '14': ['know', 'like', 'come', 'group', 'think', 'senior', 'need', 'people', 'exercise', 'want'], '15': ['issue', 'happy', 'volunteer', 'work', 'actually', 'thing', 'really', 'pass', 'smartphones', 'want'], '16': ['know', 'senior', 'time', 'centre', 'people', 'challenge', 'quite', 'call', 'sometimes', 'think'], '17': ['senior', 'fear', 'time', 'cannot', 'delete', 'child', 'come', 'sometimes', 'teach', 'phone'], '18': ['phone', 'senior', 'actually', 'learn', 'teach', 'thing', 'correct', 'help', 'fear', 'want'], '19': ['right', 'find', 'alone', 'must', 'difficult', 'help', 'know', 'others', 'time', 'volunteer'], '20': ['actually', 'step', 'youtube', 'chinese', 'think', 'come', 'click', 'sometimes', 'know', 'find'], '21': ['happy', 'nothing', 'thing', 'volunteering', 'mandarin', 'interest', 'chinese', 'like', 'talk', 'language'], '22': ['learn', 'know', 'thing', 'think', 'actually', 'tell', 'feel', 'people', 'like', 'senior'], '23': ['make', 'step', 'cannot', 'going', 'forget', 'remember', 'payment', 'example', 'back', 'teach'], '24': ['know', 'actually', 'press', 'alarm', 'ring', 'call', 'house', 'answer', 'trouble', 'whenever'], '25': ['help', 'time', 'senior', 'step', 'family', 'bank', 'member', 'understand', 'sometimes', 'know']}",0.4690165960072082,-6.522010010346425
1248,0,LDA,Compiled Data Challenges,0.9099999999999999,symmetric,50,"{'0': ['something', 'maybe', 'certain', 'sometimes', 'year', 'keep', 'patient', 'want', 'remove', 'bound'], '1': ['family', 'might', 'technology', 'anything', 'member', 'another', 'sorry', 'get', 'came', 'fit'], '2': ['want', 'show', 'face', 'catch', 'best', 'properly', 'aiya', 'click', 'like', 'tell'], '3': ['help', 'explain', 'bring', 'think', 'operate', 'dare', 'spoken', 'especially', 'actually', 'thing'], '4': ['mean', 'challenging', 'senior', 'home', 'staff', 'answer', 'rather', 'facing', 'lose', 'guess'], '5': ['much', 'social', 'profile', 'forgetful', 'senior', 'think', 'know', 'people', 'like', 'working'], '6': ['especially', 'every', 'child', 'talk', 'sometimes', 'important', 'delete', 'confidence', 'difficulty', 'wrongly'], '7': ['know', 'together', 'point', 'online', 'account', 'agree', 'thing', 'sometimes', 'like', 'home'], '8': ['interest', 'everything', 'sometimes', 'lesser', 'willing', 'since', 'people', 'need', 'like', 'know'], '9': ['centre', 'part', 'educated', 'probably', 'younger', 'complain', 'trained', 'never', 'handle', 'neighbour'], '10': ['give', 'working', 'house', 'alarm', 'others', 'ring', 'outreach', 'song', 'pull', 'senior'], '11': ['come', 'session', 'done', 'told', 'easier', 'nobody', 'bored', 'afternoon', 'flower', 'tend'], '12': ['number', 'know', 'whole', 'mentioned', 'morning', 'tell', 'want', 'sometimes', 'center', 'like'], '13': ['really', 'well', 'think', 'know', 'sometimes', 'senior', 'like', 'thing', 'want', 'phone'], '14': ['group', 'exercise', 'center', 'covid', 'active', 'fast', 'want', 'come', 'view', 'hear'], '15': ['happy', 'correct', 'watch', 'start', 'healthy', 'exercising', 'apply', 'know', 'senior', 'want'], '16': ['senior', 'easy', 'finish', 'know', 'expectation', 'personal', 'student', 'headache', 'think', 'challenge'], '17': ['teach', 'handphone', 'fear', 'happen', 'week', 'something', 'knowledge', 'approach', 'good', 'feel'], '18': ['getting', 'coming', 'whatever', 'already', 'encourage', 'another', 'program', 'making', 'phone', 'passion'], '19': ['difficult', 'right', 'around', 'project', 'staying', 'motivate', 'senior', 'know', 'find', 'think'], '20': ['actually', 'like', 'trying', 'dementia', 'small', 'check', 'long', 'kid', 'know', 'come'], '21': ['thing', 'like', 'tried', 'know', 'model', 'lesson', 'think', 'anything', 'senior', 'start'], '22': ['quite', 'digital', 'communicate', 'sometimes', 'send', 'different', 'internet', 'paynow', 'mind', 'access'], '23': ['press', 'always', 'walk', 'using', 'allow', 'line', 'calling', 'already', 'come', 'actually'], '24': ['know', 'like', 'password', 'practice', 'need', 'thing', 'sometimes', 'operate', 'actually', 'think'], '25': ['understand', 'take', 'money', 'case', 'bank', 'apps', 'join', 'wallet', 'instead', 'function'], '26': ['senior', 'stay', 'practise', 'demanding', 'camera', 'lost', 'factor', 'woodland', 'think', 'profile'], '27': ['example', 'look', 'draw', 'ambulance', 'play', 'icon', 'side', 'like', 'senior', 'know'], '28': ['going', 'somebody', 'payment', 'interested', 'class', 'word', 'reach', 'goal', 'mental', 'still'], '29': ['language', 'issue', 'like', 'know', 'could', 'sometime', 'eyesight', 'half', 'particular', 'want'], '30': ['problem', 'would', 'daily', 'useful', 'smartphones', 'information', 'register', 'like', 'even', 'know'], '31': ['kind', 'basically', 'button', 'still', 'fear', 'teaching', 'reserved', 'government', 'touch', 'trouble'], '32': ['phone', 'find', 'smartphone', 'want', 'clock', 'skill', 'ambassador', 'gigantic', 'cheap', 'exactly'], '33': ['even', 'activity', 'early', 'prefer', 'different', 'topic', 'experience', 'like', 'think', 'people'], '34': ['volunteer', 'wheelchair', 'elderly', 'first', 'hand', 'manage', 'share', 'went', 'patient', 'hold'], '35': ['think', 'simple', 'learning', 'le', 'know', 'senior', 'actually', 'even', 'really', 'need'], '36': ['able', 'course', 'mobile', 'slower', 'tongue', 'know', 'senior', 'friend', 'like', 'already'], '37': ['learn', 'mandarin', 'change', 'contact', 'either', 'know', 'sometimes', 'like', 'need', 'come'], '38': ['make', 'back', 'step', 'forget', 'feel', 'sure', 'grandchild', 'video', 'least', 'teach'], '39': ['remember', 'better', 'nothing', 'everybody', 'alone', 'volunteering', 'day', 'workshop', 'training', 'youtube'], '40': ['cannot', 'said', 'wrong', 'retired', 'single', 'know', 'time', 'mean', 'senior', 'like'], '41': ['speak', 'sometimes', 'malay', 'three', 'type', 'hard', 'transfer', 'dialect', 'attend', 'like'], '42': ['must', 'forgot', 'without', 'clearly', 'say', 'couple', 'like', 'know', 'really', 'need'], '43': ['time', 'whatsapp', 'think', 'convenient', 'farjar', 'senior', 'know', 'people', 'sometimes', 'thing'], '44': ['think', 'person', 'english', 'place', 'email', 'talking', 'complicated', 'behaviour', 'need', 'know'], '45': ['actually', 'one', 'chinese', 'come', 'scope', 'outside', 'called', 'move', 'little', 'appointment'], '46': ['call', 'many', 'good', 'often', 'zoom', 'minute', 'smart', 'high', 'even', 'know'], '47': ['friend', 'know', 'afraid', 'whenever', 'stuff', 'slowly', 'think', 'learn', 'thing', 'senior'], '48': ['need', 'people', 'sometimes', 'patience', 'work', 'operation', 'memory', 'teach', 'already', 'cantonese'], '49': ['tell', 'challenge', 'next', 'know', 'comfortable', 'scam', 'go', 'already', 'sometimes', 'like']}",0.460317173558164,-7.845596980021195
1248,0,LDA,Compiled Data Challenges,0.9099999999999999,symmetric,50,"{'0': ['something', 'maybe', 'certain', 'sometimes', 'year', 'keep', 'patient', 'want', 'remove', 'bound'], '1': ['family', 'might', 'technology', 'anything', 'member', 'another', 'sorry', 'get', 'came', 'fit'], '2': ['want', 'show', 'face', 'catch', 'best', 'properly', 'aiya', 'click', 'like', 'tell'], '3': ['help', 'explain', 'bring', 'think', 'operate', 'dare', 'spoken', 'especially', 'actually', 'thing'], '4': ['mean', 'challenging', 'senior', 'home', 'staff', 'answer', 'rather', 'facing', 'lose', 'guess'], '5': ['much', 'social', 'profile', 'forgetful', 'senior', 'think', 'know', 'people', 'like', 'working'], '6': ['especially', 'every', 'child', 'talk', 'sometimes', 'important', 'delete', 'confidence', 'difficulty', 'wrongly'], '7': ['know', 'together', 'point', 'online', 'account', 'agree', 'thing', 'sometimes', 'like', 'home'], '8': ['interest', 'everything', 'sometimes', 'lesser', 'willing', 'since', 'people', 'need', 'like', 'know'], '9': ['centre', 'part', 'educated', 'probably', 'younger', 'complain', 'trained', 'never', 'handle', 'neighbour'], '10': ['give', 'working', 'house', 'alarm', 'others', 'ring', 'outreach', 'song', 'pull', 'senior'], '11': ['come', 'session', 'done', 'told', 'easier', 'nobody', 'bored', 'afternoon', 'flower', 'tend'], '12': ['number', 'know', 'whole', 'mentioned', 'morning', 'tell', 'want', 'sometimes', 'center', 'like'], '13': ['really', 'well', 'think', 'know', 'sometimes', 'senior', 'like', 'thing', 'want', 'phone'], '14': ['group', 'exercise', 'center', 'covid', 'active', 'fast', 'want', 'come', 'view', 'hear'], '15': ['happy', 'correct', 'watch', 'start', 'healthy', 'exercising', 'apply', 'know', 'senior', 'want'], '16': ['senior', 'easy', 'finish', 'know', 'expectation', 'personal', 'student', 'headache', 'think', 'challenge'], '17': ['teach', 'handphone', 'fear', 'happen', 'week', 'something', 'knowledge', 'approach', 'good', 'feel'], '18': ['getting', 'coming', 'whatever', 'already', 'encourage', 'another', 'program', 'making', 'phone', 'passion'], '19': ['difficult', 'right', 'around', 'project', 'staying', 'motivate', 'senior', 'know', 'find', 'think'], '20': ['actually', 'like', 'trying', 'dementia', 'small', 'check', 'long', 'kid', 'know', 'come'], '21': ['thing', 'like', 'tried', 'know', 'model', 'lesson', 'think', 'anything', 'senior', 'start'], '22': ['quite', 'digital', 'communicate', 'sometimes', 'send', 'different', 'internet', 'paynow', 'mind', 'access'], '23': ['press', 'always', 'walk', 'using', 'allow', 'line', 'calling', 'already', 'come', 'actually'], '24': ['know', 'like', 'password', 'practice', 'need', 'thing', 'sometimes', 'operate', 'actually', 'think'], '25': ['understand', 'take', 'money', 'case', 'bank', 'apps', 'join', 'wallet', 'instead', 'function'], '26': ['senior', 'stay', 'practise', 'demanding', 'camera', 'lost', 'factor', 'woodland', 'think', 'profile'], '27': ['example', 'look', 'draw', 'ambulance', 'play', 'icon', 'side', 'like', 'senior', 'know'], '28': ['going', 'somebody', 'payment', 'interested', 'class', 'word', 'reach', 'goal', 'mental', 'still'], '29': ['language', 'issue', 'like', 'know', 'could', 'sometime', 'eyesight', 'half', 'particular', 'want'], '30': ['problem', 'would', 'daily', 'useful', 'smartphones', 'information', 'register', 'like', 'even', 'know'], '31': ['kind', 'basically', 'button', 'still', 'fear', 'teaching', 'reserved', 'government', 'touch', 'trouble'], '32': ['phone', 'find', 'smartphone', 'want', 'clock', 'skill', 'ambassador', 'gigantic', 'cheap', 'exactly'], '33': ['even', 'activity', 'early', 'prefer', 'different', 'topic', 'experience', 'like', 'think', 'people'], '34': ['volunteer', 'wheelchair', 'elderly', 'first', 'hand', 'manage', 'share', 'went', 'patient', 'hold'], '35': ['think', 'simple', 'learning', 'le', 'know', 'senior', 'actually', 'even', 'really', 'need'], '36': ['able', 'course', 'mobile', 'slower', 'tongue', 'know', 'senior', 'friend', 'like', 'already'], '37': ['learn', 'mandarin', 'change', 'contact', 'either', 'know', 'sometimes', 'like', 'need', 'come'], '38': ['make', 'back', 'step', 'forget', 'feel', 'sure', 'grandchild', 'video', 'least', 'teach'], '39': ['remember', 'better', 'nothing', 'everybody', 'alone', 'volunteering', 'day', 'workshop', 'training', 'youtube'], '40': ['cannot', 'said', 'wrong', 'retired', 'single', 'know', 'time', 'mean', 'senior', 'like'], '41': ['speak', 'sometimes', 'malay', 'three', 'type', 'hard', 'transfer', 'dialect', 'attend', 'like'], '42': ['must', 'forgot', 'without', 'clearly', 'say', 'couple', 'like', 'know', 'really', 'need'], '43': ['time', 'whatsapp', 'think', 'convenient', 'farjar', 'senior', 'know', 'people', 'sometimes', 'thing'], '44': ['think', 'person', 'english', 'place', 'email', 'talking', 'complicated', 'behaviour', 'need', 'know'], '45': ['actually', 'one', 'chinese', 'come', 'scope', 'outside', 'called', 'move', 'little', 'appointment'], '46': ['call', 'many', 'good', 'often', 'zoom', 'minute', 'smart', 'high', 'even', 'know'], '47': ['friend', 'know', 'afraid', 'whenever', 'stuff', 'slowly', 'think', 'learn', 'thing', 'senior'], '48': ['need', 'people', 'sometimes', 'patience', 'work', 'operation', 'memory', 'teach', 'already', 'cantonese'], '49': ['tell', 'challenge', 'next', 'know', 'comfortable', 'scam', 'go', 'already', 'sometimes', 'like']}",0.460317173558164,-7.845596980021195
